DATE,T10Y2Y,HY_Spread,BBB_Spread,Financial_Condition,UNRATE,INDPRO,RSAFS,STLFSI,M2,WALCL,Real_Rate,Dollar_Idx
2001-01-03,0.22,9.13,2.67,-0.091,4.2,91.902,272881.0,0.7007,4978.3,,,
2001-01-04,0.26,9.11,2.67,-0.091,4.2,91.902,272881.0,0.7007,4978.3,,,
2001-01-05,0.37,9.12,2.67,-0.121,4.2,91.902,272881.0,0.9158,4978.3,,,
2001-01-08,0.4,9.06,2.64,-0.121,4.2,91.902,272881.0,0.9158,4978.3,,,
2001-01-09,0.34,8.88,2.59,-0.121,4.2,91.902,272881.0,0.9158,4978.3,,,
2001-01-10,0.34,8.73,2.57,-0.121,4.2,91.902,272881.0,0.9158,4978.3,,,
2001-01-11,0.37,8.56,2.56,-0.121,4.2,91.902,272881.0,0.9158,4978.3,,,
2001-01-12,0.35,8.38,2.54,-0.156,4.2,91.902,272881.0,0.4974,4978.3,,,
2001-01-15,0.35,8.32,2.53,-0.156,4.2,91.902,272881.0,0.4974,4978.3,,,
2001-01-16,0.35,8.33,2.52,-0.156,4.2,91.902,272881.0,0.4974,4978.3,,,
2001-01-17,0.35,8.31,2.48,-0.156,4.2,91.902,272881.0,0.4974,4978.3,,,
2001-01-18,0.4,8.36,2.48,-0.156,4.2,91.902,272881.0,0.4974,4978.3,,,
2001-01-19,0.44,8.21,2.45,-0.193,4.2,91.902,272881.0,0.2927,4978.3,,,
2001-01-22,0.5,8.17,2.44,-0.193,4.2,91.902,272881.0,0.2927,4978.3,,,
2001-01-23,0.48,8.09,2.37,-0.193,4.2,91.902,272881.0,0.2927,4978.3,,,
2001-01-24,0.52,8.05,2.41,-0.193,4.2,91.902,272881.0,0.2927,4978.3,,,
2001-01-25,0.51,8.05,2.4,-0.193,4.2,91.902,272881.0,0.2927,4978.3,,,
2001-01-26,0.51,8.05,2.39,-0.226,4.2,91.902,272881.0,0.2653,4978.3,,,
2001-01-29,0.55,8.03,2.38,-0.226,4.2,91.902,272881.0,0.2653,4978.3,,,
2001-01-30,0.54,8.02,2.36,-0.226,4.2,91.902,272881.0,0.2653,4978.3,,,
2001-01-31,0.57,7.87,2.36,-0.226,4.2,91.902,272881.0,0.2653,4978.3,,,
2001-02-01,0.55,7.83,2.34,-0.226,4.2,91.3034,272627.0,0.2653,5017.0,,,
2001-02-02,0.52,7.73,2.34,-0.252,4.2,91.3034,272627.0,0.4016,5017.0,,,
2001-02-05,0.5,7.69,2.34,-0.252,4.2,91.3034,272627.0,0.4016,5017.0,,,
2001-02-06,0.5,7.62,2.33,-0.252,4.2,91.3034,272627.0,0.4016,5017.0,,,
2001-02-07,0.4,7.64,2.33,-0.252,4.2,91.3034,272627.0,0.4016,5017.0,,,
2001-02-08,0.37,7.6,2.33,-0.252,4.2,91.3034,272627.0,0.4016,5017.0,,,
2001-02-09,0.36,7.63,2.35,-0.271,4.2,91.3034,272627.0,0.3765,5017.0,,,
2001-02-12,0.38,7.6,2.36,-0.271,4.2,91.3034,272627.0,0.3765,5017.0,,,
2001-02-13,0.32,7.56,2.35,-0.271,4.2,91.3034,272627.0,0.3765,5017.0,,,
2001-02-14,0.29,7.49,2.36,-0.271,4.2,91.3034,272627.0,0.3765,5017.0,,,
2001-02-15,0.3,7.38,2.36,-0.271,4.2,91.3034,272627.0,0.3765,5017.0,,,
2001-02-16,0.36,7.49,2.37,-0.28,4.2,91.3034,272627.0,0.2902,5017.0,,,
2001-02-19,0.36,7.5,2.37,-0.28,4.2,91.3034,272627.0,0.2902,5017.0,,,
2001-02-20,0.38,7.51,2.37,-0.28,4.2,91.3034,272627.0,0.2902,5017.0,,,
2001-02-21,0.46,7.54,2.37,-0.28,4.2,91.3034,272627.0,0.2902,5017.0,,,
2001-02-22,0.52,7.6,2.39,-0.28,4.2,91.3034,272627.0,0.2902,5017.0,,,
2001-02-23,0.57,7.67,2.4,-0.279,4.2,91.3034,272627.0,0.6588,5017.0,,,
2001-02-26,0.59,7.69,2.4,-0.279,4.2,91.3034,272627.0,0.6588,5017.0,,,
2001-02-27,0.52,7.68,2.4,-0.279,4.2,91.3034,272627.0,0.6588,5017.0,,,
2001-02-28,0.51,7.7,2.42,-0.279,4.2,91.3034,272627.0,0.6588,5017.0,,,
2001-03-01,0.46,7.68,2.39,-0.279,4.3,91.1162,269820.0,0.6588,5074.8,,,
2001-03-02,0.47,7.64,2.39,-0.273,4.3,91.1162,269820.0,0.544,5074.8,,,
2001-03-05,0.49,7.61,2.38,-0.273,4.3,91.1162,269820.0,0.544,5074.8,,,
2001-03-06,0.5,7.59,2.39,-0.273,4.3,91.1162,269820.0,0.544,5074.8,,,
2001-03-07,0.49,7.61,2.38,-0.273,4.3,91.1162,269820.0,0.544,5074.8,,,
2001-03-08,0.46,7.59,2.37,-0.273,4.3,91.1162,269820.0,0.544,5074.8,,,
2001-03-09,0.48,7.53,2.37,-0.264,4.3,91.1162,269820.0,0.4113,5074.8,,,
2001-03-12,0.46,7.6,2.37,-0.264,4.3,91.1162,269820.0,0.4113,5074.8,,,
2001-03-13,0.49,7.63,2.37,-0.264,4.3,91.1162,269820.0,0.4113,5074.8,,,
2001-03-14,0.52,7.84,2.38,-0.264,4.3,91.1162,269820.0,0.4113,5074.8,,,
2001-03-15,0.59,7.88,2.38,-0.264,4.3,91.1162,269820.0,0.4113,5074.8,,,
2001-03-16,0.52,8.0,2.38,-0.256,4.3,91.1162,269820.0,0.7894,5074.8,,,
2001-03-19,0.5,8.02,2.37,-0.256,4.3,91.1162,269820.0,0.7894,5074.8,,,
2001-03-20,0.54,8.09,2.38,-0.256,4.3,91.1162,269820.0,0.7894,5074.8,,,
2001-03-21,0.56,8.22,2.39,-0.256,4.3,91.1162,269820.0,0.7894,5074.8,,,
2001-03-22,0.56,8.4,2.4,-0.256,4.3,91.1162,269820.0,0.7894,5074.8,,,
2001-03-23,0.56,8.3,2.41,-0.252,4.3,91.1162,269820.0,1.0608,5074.8,,,
2001-03-26,0.58,8.2,2.41,-0.252,4.3,91.1162,269820.0,1.0608,5074.8,,,
2001-03-27,0.59,8.03,2.4,-0.252,4.3,91.1162,269820.0,1.0608,5074.8,,,
2001-03-28,0.67,8.08,2.44,-0.252,4.3,91.1162,269820.0,1.0608,5074.8,,,
2001-03-29,0.71,8.13,2.43,-0.252,4.3,91.1162,269820.0,1.0608,5074.8,,,
2001-03-30,0.75,8.2,2.42,-0.255,4.3,91.1162,269820.0,0.5408,5074.8,,,
2001-03-31,0.75,8.18,2.38,-0.255,4.3,91.1162,269820.0,0.5408,5074.8,,,
2001-04-01,0.75,8.18,2.38,-0.255,4.4,90.7891,274410.0,0.5408,5139.1,,,
2001-04-02,0.76,8.21,2.39,-0.255,4.4,90.7891,274410.0,0.5408,5139.1,,,
2001-04-03,0.79,8.48,2.47,-0.255,4.4,90.7891,274410.0,0.5408,5139.1,,,
2001-04-04,0.82,8.61,2.53,-0.255,4.4,90.7891,274410.0,0.5408,5139.1,,,
2001-04-05,0.79,8.63,2.71,-0.255,4.4,90.7891,274410.0,0.5408,5139.1,,,
2001-04-06,0.82,8.75,2.46,-0.265,4.4,90.7891,274410.0,1.0387,5139.1,,,
2001-04-09,0.83,8.78,2.47,-0.265,4.4,90.7891,274410.0,1.0387,5139.1,,,
2001-04-10,0.85,8.55,2.47,-0.265,4.4,90.7891,274410.0,1.0387,5139.1,,,
2001-04-11,0.83,8.5,2.47,-0.265,4.4,90.7891,274410.0,1.0387,5139.1,,,
2001-04-12,0.81,8.44,2.47,-0.265,4.4,90.7891,274410.0,1.0387,5139.1,,,
2001-04-13,0.81,8.44,2.47,-0.284,4.4,90.7891,274410.0,0.7383,5139.1,,,
2001-04-16,0.79,8.3,2.47,-0.284,4.4,90.7891,274410.0,0.7383,5139.1,,,
2001-04-17,0.8,8.4,2.48,-0.284,4.4,90.7891,274410.0,0.7383,5139.1,,,
2001-04-18,0.88,8.46,2.5,-0.284,4.4,90.7891,274410.0,0.7383,5139.1,,,
2001-04-19,0.98,8.61,2.44,-0.284,4.4,90.7891,274410.0,0.7383,5139.1,,,
2001-04-20,1.03,8.64,2.44,-0.308,4.4,90.7891,274410.0,0.6374,5139.1,,,
2001-04-23,1.05,8.9,2.46,-0.308,4.4,90.7891,274410.0,0.6374,5139.1,,,
2001-04-24,1.06,9.02,2.46,-0.308,4.4,90.7891,274410.0,0.6374,5139.1,,,
2001-04-25,1.08,8.26,2.55,-0.308,4.4,90.7891,274410.0,0.6374,5139.1,,,
2001-04-26,1.06,8.29,2.59,-0.308,4.4,90.7891,274410.0,0.6374,5139.1,,,
2001-04-27,1.06,8.17,2.63,-0.335,4.4,90.7891,274410.0,0.7678,5139.1,,,
2001-04-30,1.05,8.06,2.19,-0.335,4.4,90.7891,274410.0,0.7678,5139.1,,,
2001-05-01,1.07,7.95,2.18,-0.335,4.3,90.3555,275769.0,0.7678,5137.2,,,
2001-05-02,1.04,7.8,2.17,-0.335,4.3,90.3555,275769.0,0.7678,5137.2,,,
2001-05-03,1.0,7.83,2.17,-0.335,4.3,90.3555,275769.0,0.7678,5137.2,,,
2001-05-04,1.07,7.86,2.17,-0.363,4.3,90.3555,275769.0,0.3098,5137.2,,,
2001-05-07,1.09,7.85,2.16,-0.363,4.3,90.3555,275769.0,0.3098,5137.2,,,
2001-05-08,1.14,7.83,2.16,-0.363,4.3,90.3555,275769.0,0.3098,5137.2,,,
2001-05-09,1.13,7.88,2.16,-0.363,4.3,90.3555,275769.0,0.3098,5137.2,,,
2001-05-10,1.14,7.79,2.16,-0.363,4.3,90.3555,275769.0,0.3098,5137.2,,,
2001-05-11,1.15,7.6,2.15,-0.388,4.3,90.3555,275769.0,0.4166,5137.2,,,
2001-05-14,1.17,7.7,2.15,-0.388,4.3,90.3555,275769.0,0.4166,5137.2,,,
2001-05-15,1.22,7.61,2.14,-0.388,4.3,90.3555,275769.0,0.4166,5137.2,,,
2001-05-16,1.23,7.66,2.13,-0.388,4.3,90.3555,275769.0,0.4166,5137.2,,,
2001-05-17,1.13,7.65,2.12,-0.388,4.3,90.3555,275769.0,0.4166,5137.2,,,
2001-05-18,1.04,7.63,2.12,-0.407,4.3,90.3555,275769.0,0.4374,5137.2,,,
2001-05-21,1.04,7.6,2.1,-0.407,4.3,90.3555,275769.0,0.4374,5137.2,,,
2001-05-22,1.08,7.61,2.09,-0.407,4.3,90.3555,275769.0,0.4374,5137.2,,,
2001-05-23,1.12,7.62,2.1,-0.407,4.3,90.3555,275769.0,0.4374,5137.2,,,
2001-05-24,1.2,7.53,2.09,-0.407,4.3,90.3555,275769.0,0.4374,5137.2,,,
2001-05-25,1.21,7.53,2.08,-0.423,4.3,90.3555,275769.0,0.3664,5137.2,,,
2001-05-28,1.21,7.55,2.08,-0.423,4.3,90.3555,275769.0,0.3664,5137.2,,,
2001-05-29,1.21,7.52,2.07,-0.423,4.3,90.3555,275769.0,0.3664,5137.2,,,
2001-05-30,1.2,7.56,2.06,-0.423,4.3,90.3555,275769.0,0.3664,5137.2,,,
2001-05-31,1.21,7.68,2.06,-0.423,4.3,90.3555,275769.0,0.3664,5137.2,,,
2001-06-01,1.17,7.65,2.05,-0.435,4.5,89.8784,274474.0,0.4137,5180.1,,,
2001-06-04,1.16,7.69,2.05,-0.435,4.5,89.8784,274474.0,0.4137,5180.1,,,
2001-06-05,1.17,7.76,2.04,-0.435,4.5,89.8784,274474.0,0.4137,5180.1,,,
2001-06-06,1.15,7.75,2.03,-0.435,4.5,89.8784,274474.0,0.4137,5180.1,,,
2001-06-07,1.19,7.71,2.02,-0.435,4.5,89.8784,274474.0,0.4137,5180.1,,,
2001-06-08,1.21,7.67,2.02,-0.442,4.5,89.8784,274474.0,0.3783,5180.1,,,
2001-06-11,1.21,7.71,2.02,-0.442,4.5,89.8784,274474.0,0.3783,5180.1,,,
2001-06-12,1.18,7.78,2.02,-0.442,4.5,89.8784,274474.0,0.3783,5180.1,,,
2001-06-13,1.2,7.86,2.03,-0.442,4.5,89.8784,274474.0,0.3783,5180.1,,,
2001-06-14,1.22,8.09,2.02,-0.442,4.5,89.8784,274474.0,0.3783,5180.1,,,
2001-06-15,1.26,8.04,2.03,-0.448,4.5,89.8784,274474.0,0.4618,5180.1,,,
2001-06-18,1.29,8.19,2.03,-0.448,4.5,89.8784,274474.0,0.4618,5180.1,,,
2001-06-19,1.27,8.28,2.05,-0.448,4.5,89.8784,274474.0,0.4618,5180.1,,,
2001-06-20,1.26,8.38,2.07,-0.448,4.5,89.8784,274474.0,0.4618,5180.1,,,
2001-06-21,1.23,8.4,2.07,-0.448,4.5,89.8784,274474.0,0.4618,5180.1,,,
2001-06-22,1.21,8.47,2.08,-0.454,4.5,89.8784,274474.0,0.5041,5180.1,,,
2001-06-25,1.2,8.45,2.08,-0.454,4.5,89.8784,274474.0,0.5041,5180.1,,,
2001-06-26,1.21,8.42,2.08,-0.454,4.5,89.8784,274474.0,0.5041,5180.1,,,
2001-06-27,1.2,8.34,2.06,-0.454,4.5,89.8784,274474.0,0.5041,5180.1,,,
2001-06-28,1.13,8.29,2.06,-0.454,4.5,89.8784,274474.0,0.5041,5180.1,,,
2001-06-29,1.17,8.16,2.07,-0.461,4.5,89.8784,274474.0,0.3146,5180.1,,,
2001-06-30,1.17,8.16,2.08,-0.461,4.5,89.8784,274474.0,0.3146,5180.1,,,
2001-07-01,1.17,8.16,2.08,-0.461,4.6,89.3028,273098.0,0.3146,5210.0,,,
2001-07-02,1.16,8.18,2.08,-0.461,4.6,89.3028,273098.0,0.3146,5210.0,,,
2001-07-03,1.17,8.1,2.05,-0.461,4.6,89.3028,273098.0,0.3146,5210.0,,,
2001-07-04,1.17,8.11,2.05,-0.461,4.6,89.3028,273098.0,0.3146,5210.0,,,
2001-07-05,1.2,8.07,2.09,-0.461,4.6,89.3028,273098.0,0.3146,5210.0,,,
2001-07-06,1.25,8.13,2.1,-0.47,4.6,89.3028,273098.0,0.2859,5210.0,,,
2001-07-09,1.22,8.13,2.06,-0.47,4.6,89.3028,273098.0,0.2859,5210.0,,,
2001-07-10,1.24,8.2,2.07,-0.47,4.6,89.3028,273098.0,0.2859,5210.0,,,
2001-07-11,1.24,8.21,2.07,-0.47,4.6,89.3028,273098.0,0.2859,5210.0,,,
2001-07-12,1.2,8.28,2.08,-0.47,4.6,89.3028,273098.0,0.2859,5210.0,,,
2001-07-13,1.15,8.27,2.07,-0.48,4.6,89.3028,273098.0,0.5559,5210.0,,,
2001-07-16,1.14,8.28,2.07,-0.48,4.6,89.3028,273098.0,0.5559,5210.0,,,
2001-07-17,1.13,8.31,2.07,-0.48,4.6,89.3028,273098.0,0.5559,5210.0,,,
2001-07-18,1.16,8.45,2.08,-0.48,4.6,89.3028,273098.0,0.5559,5210.0,,,
2001-07-19,1.15,8.42,2.08,-0.48,4.6,89.3028,273098.0,0.5559,5210.0,,,
2001-07-20,1.17,8.39,2.07,-0.491,4.6,89.3028,273098.0,0.4443,5210.0,,,
2001-07-23,1.15,8.37,2.06,-0.491,4.6,89.3028,273098.0,0.4443,5210.0,,,
2001-07-24,1.16,8.37,2.05,-0.491,4.6,89.3028,273098.0,0.4443,5210.0,,,
2001-07-25,1.22,8.31,2.05,-0.491,4.6,89.3028,273098.0,0.4443,5210.0,,,
2001-07-26,1.25,8.27,2.05,-0.491,4.6,89.3028,273098.0,0.4443,5210.0,,,
2001-07-27,1.26,8.28,2.05,-0.5,4.6,89.3028,273098.0,0.3255,5210.0,,,
2001-07-30,1.25,8.32,2.03,-0.5,4.6,89.3028,273098.0,0.3255,5210.0,,,
2001-07-31,1.28,8.27,2.05,-0.5,4.6,89.3028,273098.0,0.3255,5210.0,,,
2001-08-01,1.28,8.09,2.03,-0.5,4.9,89.2003,275659.0,0.3255,5243.8,,,
2001-08-02,1.28,7.95,2.03,-0.5,4.9,89.2003,275659.0,0.3255,5243.8,,,
2001-08-03,1.29,7.92,2.03,-0.505,4.9,89.2003,275659.0,0.2519,5243.8,,,
2001-08-06,1.31,7.91,2.03,-0.505,4.9,89.2003,275659.0,0.2519,5243.8,,,
2001-08-07,1.3,7.87,2.03,-0.505,4.9,89.2003,275659.0,0.2519,5243.8,,,
2001-08-08,1.22,7.95,2.03,-0.505,4.9,89.2003,275659.0,0.2519,5243.8,,,
2001-08-09,1.27,7.93,2.04,-0.505,4.9,89.2003,275659.0,0.2519,5243.8,,,
2001-08-10,1.26,7.99,2.04,-0.5,4.9,89.2003,275659.0,0.2652,5243.8,,,
2001-08-13,1.27,8.07,2.06,-0.5,4.9,89.2003,275659.0,0.2652,5243.8,,,
2001-08-14,1.23,8.04,2.06,-0.5,4.9,89.2003,275659.0,0.2652,5243.8,,,
2001-08-15,1.2,7.96,2.06,-0.5,4.9,89.2003,275659.0,0.2652,5243.8,,,
2001-08-16,1.2,8.01,2.07,-0.5,4.9,89.2003,275659.0,0.2652,5243.8,,,
2001-08-17,1.17,8.11,2.08,-0.487,4.9,89.2003,275659.0,0.376,5243.8,,,
2001-08-20,1.17,8.07,2.08,-0.487,4.9,89.2003,275659.0,0.376,5243.8,,,
2001-08-21,1.18,8.12,2.1,-0.487,4.9,89.2003,275659.0,0.376,5243.8,,,
2001-08-22,1.15,8.11,2.09,-0.487,4.9,89.2003,275659.0,0.376,5243.8,,,
2001-08-23,1.17,8.15,2.09,-0.487,4.9,89.2003,275659.0,0.376,5243.8,,,
2001-08-24,1.17,8.13,2.09,-0.463,4.9,89.2003,275659.0,0.4772,5243.8,,,
2001-08-27,1.16,8.14,2.09,-0.463,4.9,89.2003,275659.0,0.4772,5243.8,,,
2001-08-28,1.14,8.19,2.08,-0.463,4.9,89.2003,275659.0,0.4772,5243.8,,,
2001-08-29,1.11,8.23,2.08,-0.463,4.9,89.2003,275659.0,0.4772,5243.8,,,
2001-08-30,1.18,8.23,2.07,-0.463,4.9,89.2003,275659.0,0.4772,5243.8,,,
2001-08-31,1.21,8.05,2.09,-0.432,4.9,89.2003,275659.0,0.3977,5243.8,,,
2001-09-01,1.21,8.05,2.09,-0.432,5.0,88.7485,268652.0,0.3977,5355.1,,,
2001-09-03,1.21,8.04,2.09,-0.432,5.0,88.7485,268652.0,0.3977,5355.1,,,
2001-09-04,1.16,7.87,2.09,-0.432,5.0,88.7485,268652.0,0.3977,5355.1,,,
2001-09-05,1.18,7.95,2.1,-0.432,5.0,88.7485,268652.0,0.3977,5355.1,,,
2001-09-06,1.21,8.09,2.11,-0.432,5.0,88.7485,268652.0,0.3977,5355.1,,,
2001-09-07,1.27,8.22,2.14,-0.399,5.0,88.7485,268652.0,0.5116,5355.1,,,
2001-09-10,1.31,8.22,2.17,-0.399,5.0,88.7485,268652.0,0.5116,5355.1,,,
2001-09-11,1.31,8.22,2.17,-0.399,5.0,88.7485,268652.0,0.5116,5355.1,,,
2001-09-12,1.31,8.22,2.17,-0.399,5.0,88.7485,268652.0,0.5116,5355.1,,,
2001-09-13,1.65,8.22,2.17,-0.399,5.0,88.7485,268652.0,0.5116,5355.1,,,
2001-09-14,1.7,9.41,2.39,-0.367,5.0,88.7485,268652.0,1.4791,5355.1,,,
2001-09-17,1.67,9.58,2.41,-0.367,5.0,88.7485,268652.0,1.4791,5355.1,,,
2001-09-18,1.76,9.51,2.46,-0.367,5.0,88.7485,268652.0,1.4791,5355.1,,,
2001-09-19,1.88,9.6,2.41,-0.367,5.0,88.7485,268652.0,1.4791,5355.1,,,
2001-09-20,1.84,9.69,2.43,-0.367,5.0,88.7485,268652.0,1.4791,5355.1,,,
2001-09-21,1.79,9.89,2.46,-0.345,5.0,88.7485,268652.0,2.0111,5355.1,,,
2001-09-24,1.79,9.95,2.63,-0.345,5.0,88.7485,268652.0,2.0111,5355.1,,,
2001-09-25,1.84,9.88,2.48,-0.345,5.0,88.7485,268652.0,2.0111,5355.1,,,
2001-09-26,1.83,9.97,2.47,-0.345,5.0,88.7485,268652.0,2.0111,5355.1,,,
2001-09-27,1.8,10.07,2.52,-0.345,5.0,88.7485,268652.0,2.0111,5355.1,,,
2001-09-28,1.74,10.25,2.49,-0.338,5.0,88.7485,268652.0,0.7456,5355.1,,,
2001-09-30,1.74,10.18,2.46,-0.338,5.0,88.7485,268652.0,0.7456,5355.1,,,
2001-10-01,1.73,10.14,2.47,-0.338,5.3,88.5052,288632.0,0.7456,5343.8,,,
2001-10-02,1.76,10.17,2.47,-0.338,5.3,88.5052,288632.0,0.7456,5343.8,,,
2001-10-03,1.73,10.14,2.46,-0.338,5.3,88.5052,288632.0,0.7456,5343.8,,,
2001-10-04,1.78,10.11,2.46,-0.338,5.3,88.5052,288632.0,0.7456,5343.8,,,
2001-10-05,1.81,10.1,2.46,-0.34,5.3,88.5052,288632.0,1.1307,5343.8,,,
2001-10-08,1.81,10.06,2.46,-0.34,5.3,88.5052,288632.0,1.1307,5343.8,,,
2001-10-09,1.88,10.0,2.47,-0.34,5.3,88.5052,288632.0,1.1307,5343.8,,,
2001-10-10,1.83,9.92,2.47,-0.34,5.3,88.5052,288632.0,1.1307,5343.8,,,
2001-10-11,1.81,9.81,2.46,-0.34,5.3,88.5052,288632.0,1.1307,5343.8,,,
2001-10-12,1.87,9.77,2.45,-0.352,5.3,88.5052,288632.0,0.8725,5343.8,,,
2001-10-15,1.84,9.65,2.44,-0.352,5.3,88.5052,288632.0,0.8725,5343.8,,,
2001-10-16,1.82,9.63,2.44,-0.352,5.3,88.5052,288632.0,0.8725,5343.8,,,
2001-10-17,1.79,9.61,2.42,-0.352,5.3,88.5052,288632.0,0.8725,5343.8,,,
2001-10-18,1.81,9.61,2.42,-0.352,5.3,88.5052,288632.0,0.8725,5343.8,,,
2001-10-19,1.86,9.6,2.42,-0.367,5.3,88.5052,288632.0,0.7689,5343.8,,,
2001-10-22,1.84,9.6,2.44,-0.367,5.3,88.5052,288632.0,0.7689,5343.8,,,
2001-10-23,1.85,9.57,2.44,-0.367,5.3,88.5052,288632.0,0.7689,5343.8,,,
2001-10-24,1.89,9.61,2.45,-0.367,5.3,88.5052,288632.0,0.7689,5343.8,,,
2001-10-25,1.93,9.62,2.46,-0.367,5.3,88.5052,288632.0,0.7689,5343.8,,,
2001-10-26,1.9,9.62,2.48,-0.383,5.3,88.5052,288632.0,0.7482,5343.8,,,
2001-10-29,1.95,9.64,2.48,-0.383,5.3,88.5052,288632.0,0.7482,5343.8,,,
2001-10-30,1.96,9.73,2.52,-0.383,5.3,88.5052,288632.0,0.7482,5343.8,,,
2001-10-31,1.86,9.61,2.57,-0.383,5.3,88.5052,288632.0,0.7482,5343.8,,,
2001-11-01,1.75,9.56,2.57,-0.383,5.5,87.97,280033.0,0.7482,5387.5,,,
2001-11-02,1.89,9.46,2.58,-0.395,5.5,87.97,280033.0,1.0474,5387.5,,,
2001-11-05,1.85,9.48,2.59,-0.395,5.5,87.97,280033.0,1.0474,5387.5,,,
2001-11-06,1.93,9.5,2.58,-0.395,5.5,87.97,280033.0,1.0474,5387.5,,,
2001-11-07,1.9,9.53,2.61,-0.395,5.5,87.97,280033.0,1.0474,5387.5,,,
2001-11-08,1.9,9.36,2.59,-0.395,5.5,87.97,280033.0,1.0474,5387.5,,,
2001-11-09,1.89,9.29,2.57,-0.4,5.5,87.97,280033.0,0.8437,5387.5,,,
2001-11-12,1.89,9.3,2.57,-0.4,5.5,87.97,280033.0,0.8437,5387.5,,,
2001-11-13,1.87,9.24,2.55,-0.4,5.5,87.97,280033.0,0.8437,5387.5,,,
2001-11-14,1.84,9.06,2.52,-0.4,5.5,87.97,280033.0,0.8437,5387.5,,,
2001-11-15,1.81,8.62,2.48,-0.4,5.5,87.97,280033.0,0.8437,5387.5,,,
2001-11-16,1.82,8.38,2.45,-0.398,5.5,87.97,280033.0,0.4025,5387.5,,,
2001-11-19,1.88,8.48,2.45,-0.398,5.5,87.97,280033.0,0.4025,5387.5,,,
2001-11-20,1.92,8.37,2.45,-0.398,5.5,87.97,280033.0,0.4025,5387.5,,,
2001-11-21,1.87,8.25,2.41,-0.398,5.5,87.97,280033.0,0.4025,5387.5,,,
2001-11-22,1.87,8.24,2.41,-0.398,5.5,87.97,280033.0,0.4025,5387.5,,,
2001-11-23,1.84,8.15,2.37,-0.388,5.5,87.97,280033.0,0.527,5387.5,,,
2001-11-26,1.83,8.17,2.37,-0.388,5.5,87.97,280033.0,0.527,5387.5,,,
2001-11-27,1.87,8.18,2.33,-0.388,5.5,87.97,280033.0,0.527,5387.5,,,
2001-11-28,1.86,8.13,2.34,-0.388,5.5,87.97,280033.0,0.527,5387.5,,,
2001-11-29,1.92,8.33,2.34,-0.388,5.5,87.97,280033.0,0.527,5387.5,,,
2001-11-30,1.94,8.39,2.34,-0.375,5.5,87.97,280033.0,0.6923,5387.5,,,
2001-12-01,1.94,8.39,2.34,-0.375,5.7,87.9324,276302.0,0.6923,5440.5,,,
2001-12-03,1.93,8.38,2.35,-0.375,5.7,87.9324,276302.0,0.6923,5440.5,,,
2001-12-04,1.89,8.47,2.36,-0.375,5.7,87.9324,276302.0,0.6923,5440.5,,,
2001-12-05,1.85,8.25,2.34,-0.375,5.7,87.9324,276302.0,0.6923,5440.5,,,
2001-12-06,1.85,8.12,2.29,-0.375,5.7,87.9324,276302.0,0.6923,5440.5,,,
2001-12-07,2.01,8.01,2.28,-0.362,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-10,2.07,8.2,2.31,-0.362,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-11,2.1,8.31,2.36,-0.362,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-12,2.05,8.42,2.36,-0.362,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-13,2.04,8.33,2.35,-0.362,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-14,2.04,8.34,2.34,-0.356,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-17,2.05,8.17,2.24,-0.356,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-18,2.03,8.33,2.34,-0.356,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-19,1.97,8.41,2.34,-0.356,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-20,1.93,8.37,2.33,-0.356,5.7,87.9324,276302.0,0.7879,5440.5,,,
2001-12-21,1.95,8.32,2.31,-0.358,5.7,87.9324,276302.0,0.7619,5440.5,,,
2001-12-24,1.96,8.3,2.32,-0.358,5.7,87.9324,276302.0,0.7619,5440.5,,,
2001-12-25,1.96,8.3,2.32,-0.358,5.7,87.9324,276302.0,0.7619,5440.5,,,
2001-12-26,1.96,8.26,2.31,-0.358,5.7,87.9324,276302.0,0.7619,5440.5,,,
2001-12-27,1.94,8.33,2.29,-0.358,5.7,87.9324,276302.0,0.7619,5440.5,,,
2001-12-28,1.99,8.33,2.3,-0.371,5.7,87.9324,276302.0,0.599,5440.5,,,
2001-12-31,2.0,8.24,2.22,-0.371,5.7,87.9324,276302.0,0.599,5440.5,,,
2002-01-01,2.0,8.24,2.22,-0.371,5.7,88.5176,277135.0,0.599,5460.9,,,
2002-01-02,1.98,8.12,2.2,-0.371,5.7,88.5176,277135.0,0.599,5460.9,,,
2002-01-03,1.97,8.03,2.18,-0.371,5.7,88.5176,277135.0,0.599,5460.9,,,
2002-01-04,1.99,7.99,2.16,-0.392,5.7,88.5176,277135.0,0.5558,5460.9,,,
2002-01-07,2.01,8.06,2.18,-0.392,5.7,88.5176,277135.0,0.5558,5460.9,,,
2002-01-08,2.03,8.05,2.18,-0.392,5.7,88.5176,277135.0,0.5558,5460.9,,,
2002-01-09,2.07,8.04,2.18,-0.392,5.7,88.5176,277135.0,0.5558,5460.9,,,
2002-01-10,2.06,8.08,2.2,-0.392,5.7,88.5176,277135.0,0.5558,5460.9,,,
