Date,CSHI,DBMF,GLD,QQQ,SHV,SPY,TLT,^GSPC,^VIX
2016-12-07,,,111.83000183105469,110.84444427490234,88.72016906738281,192.77902221679688,92.48661804199219,2241.35009765625,12.220000267028809
2016-12-08,,,111.56999969482422,111.0411376953125,88.72016906738281,193.2510986328125,91.39583587646484,2246.18994140625,12.640000343322754
2016-12-09,,,110.4000015258789,111.91207885742188,88.72817993164062,194.4183807373047,90.25894165039062,2259.530029296875,11.75
2016-12-12,,,110.81999969482422,111.40631103515625,88.72817993164062,194.19525146484375,90.42790222167969,2256.9599609375,12.640000343322754
2016-12-13,,,110.44999694824219,112.81109619140625,88.72817993164062,195.49134826660156,90.75056457519531,2271.719970703125,12.720000267028809
2016-12-14,,,108.83000183105469,112.57697296142578,88.72016906738281,193.87767028808594,89.73660278320312,2253.280029296875,13.1899995803833
2016-12-15,,,107.33999633789062,112.75489807128906,88.74430084228516,194.6759033203125,90.18982696533203,2262.030029296875,12.789999961853027
2016-12-16,,,108.05000305175781,112.33695220947266,88.7684097290039,194.2952117919922,89.98240661621094,2258.070068359375,12.199999809265137
2016-12-19,,,108.58999633789062,112.79714965820312,88.78451538085938,194.7181854248047,90.95030975341797,2262.530029296875,11.710000038146973
2016-12-20,,,107.79000091552734,113.229248046875,88.78451538085938,195.46937561035156,90.4970474243164,2270.760009765625,11.449999809265137
2016-12-21,,,107.8499984741211,113.14469909667969,88.79256439208984,194.92544555664062,90.89651489257812,2265.179931640625,11.270000457763672
2016-12-22,,,107.58999633789062,112.82535552978516,88.7845230102539,194.5887451171875,90.73399353027344,2260.9599609375,11.430000305175781
2016-12-23,,,107.93000030517578,112.9004898071289,88.7845230102539,194.8735809326172,90.91886901855469,2263.7900390625,11.4399995803833
2016-12-27,,,108.55999755859375,113.48283386230469,88.7845230102539,195.35711669921875,90.6261978149414,2268.8798828125,11.989999771118164
2016-12-28,,,108.86000061035156,112.59993743896484,88.77648162841797,193.74264526367188,91.28858947753906,2249.919921875,12.949999809265137
2016-12-29,,,110.29000091552734,112.44023895263672,88.79255676269531,193.69944763183594,91.61199951171875,2249.260009765625,13.369999885559082
2016-12-30,,,109.61000061035156,111.28497314453125,88.7845230102539,192.991455078125,91.7506332397461,2238.830078125,14.039999961853027
2017-01-03,,,110.47000122070312,112.28060150146484,88.8086929321289,194.4678192138672,92.1434555053711,2257.830078125,12.850000381469727
2017-01-04,,,110.86000061035156,112.89111328125,88.80061340332031,195.624755859375,92.49772644042969,2270.75,11.850000381469727
2017-01-05,,,112.58000183105469,113.5298080444336,88.79255676269531,195.46937561035156,93.94561767578125,2269.0,11.670000076293945
2017-01-06,,,111.75,114.52544403076172,88.81669616699219,196.168701171875,93.08307647705078,2276.97998046875,11.319999694824219
2017-01-09,,,112.66999816894531,114.9011459350586,88.83280181884766,195.52122497558594,93.8300552368164,2268.89990234375,11.5600004196167
2017-01-10,,,113.1500015258789,115.15476989746094,88.82477569580078,195.52122497558594,93.76851654052734,2268.89990234375,11.489999771118164
2017-01-11,,,113.5,115.46470642089844,88.82477569580078,196.07373046875,94.0842514038086,2275.320068359375,11.260000228881836
2017-01-12,,,113.91000366210938,115.2862319946289,88.83280181884766,195.58160400390625,93.87631225585938,2270.43994140625,11.539999961853027
2017-01-13,,,114.20999908447266,115.68073272705078,88.83280181884766,196.0305938720703,93.42961120605469,2274.639892578125,11.229999542236328
2017-01-17,,,115.8499984741211,115.33320617675781,88.82477569580078,195.33987426757812,94.40772247314453,2267.889892578125,11.869999885559082
2017-01-18,,,114.87000274658203,115.56803131103516,88.83280181884766,195.7715301513672,93.19857788085938,2271.889892578125,12.479999542236328
2017-01-19,,,114.7699966430664,115.51165771484375,88.84083557128906,195.0462646484375,92.55931854248047,2263.68994140625,12.779999732971191
2017-01-20,,,115.05000305175781,115.7652587890625,88.84083557128906,195.762939453125,92.37448120117188,2271.31005859375,11.539999961853027
2017-01-23,,,115.79000091552734,115.85919189453125,88.84893035888672,195.25352478027344,93.29871368408203,2265.199951171875,11.770000457763672
2017-01-24,,,115.2699966430664,116.63878631591797,88.83280181884766,196.5054473876953,92.6594467163086,2280.070068359375,11.069999694824219
2017-01-25,,,114.31999969482422,117.8128890991211,88.82477569580078,198.20631408691406,91.49649047851562,2298.3701171875,10.8100004196167
2017-01-26,,,113.26000213623047,117.93498229980469,88.84893035888672,197.99908447265625,91.80451965332031,2296.679931640625,10.630000114440918
2017-01-27,,,113.48999786376953,118.16043090820312,88.83280181884766,197.6882781982422,92.13571166992188,2294.68994140625,10.579999923706055
2017-01-30,,,113.97000122070312,117.23993682861328,88.84083557128906,196.46224975585938,91.85844421386719,2280.89990234375,11.880000114440918
2017-01-31,,,115.55000305175781,117.005126953125,88.83280181884766,196.44505310058594,92.49772644042969,2278.8701171875,11.989999771118164
2017-02-01,,,115.19999694824219,117.8128890991211,88.84085845947266,196.52268981933594,91.92576599121094,2279.550048828125,11.8100004196167
2017-02-02,,,115.83999633789062,117.70958709716797,88.83280181884766,196.65219116210938,91.88720703125,2280.85009765625,11.930000305175781
2017-02-03,,,116.12999725341797,118.04771423339844,88.84892272949219,198.0077362060547,91.8486099243164,2297.419921875,10.970000267028809
2017-02-06,,,117.69999694824219,118.1886215209961,88.86500549316406,197.65374755859375,92.40430450439453,2292.56005859375,11.369999885559082
2017-02-07,,,117.45999908447266,118.62067413330078,88.85696411132812,197.66241455078125,93.08354949951172,2293.080078125,11.289999961853027
2017-02-08,,,118.19000244140625,118.8178939819336,88.87306213378906,197.92141723632812,94.34935760498047,2294.669921875,11.449999809265137
2017-02-09,,,117.29000091552734,119.24998474121094,88.84892272949219,199.09555053710938,93.26104736328125,2307.8701171875,10.880000114440918
2017-02-10,,,117.5999984741211,119.64447021484375,88.86500549316406,199.8812255859375,93.20703887939453,2316.10009765625,10.850000381469727
2017-02-13,,,116.80000305175781,120.32076263427734,88.86500549316406,200.9691162109375,92.91375732421875,2328.25,11.069999694824219
2017-02-14,,,116.93000030517578,120.72461700439453,88.84085845947266,201.7720489501953,92.2422103881836,2337.580078125,10.739999771118164
2017-02-15,,,117.44999694824219,121.43846130371094,88.85696411132812,202.82537841796875,91.8177490234375,2349.25,11.970000267028809
2017-02-16,,,118.08000183105469,121.40092468261719,88.84892272949219,202.65277099609375,92.31945037841797,2347.219970703125,11.760000228881836
2017-02-17,,,117.68000030517578,121.92691040039062,88.86500549316406,202.97215270996094,92.867431640625,2351.159912109375,11.489999771118164
2017-02-21,,,117.75,122.52802276611328,88.87306213378906,204.180908203125,92.70533752441406,2365.3798828125,11.569999694824219
2017-02-22,,,117.91000366210938,122.57498168945312,88.86500549316406,203.99957275390625,92.85969543457031,2362.820068359375,11.739999771118164
2017-02-23,,,118.94000244140625,122.11474609375,88.86500549316406,204.13766479492188,93.1375503540039,2363.81005859375,11.710000038146973
2017-02-24,,,119.69999694824219,122.34955596923828,88.88915252685547,204.39675903320312,94.17184448242188,2367.340087890625,11.470000267028809
2017-02-27,,,119.12000274658203,122.4998779296875,88.8811264038086,204.71612548828125,93.6161117553711,2369.75,12.09000015258789
2017-02-28,,,119.2300033569336,122.12415313720703,88.87306213378906,204.16363525390625,93.96339416503906,2363.639892578125,12.920000076293945
2017-03-01,,,119.05999755859375,123.45792388916016,88.83600616455078,207.02142333984375,92.38894653320312,2395.9599609375,12.539999961853027
2017-03-02,,,117.58000183105469,122.83799743652344,88.82794189453125,205.71771240234375,92.05643463134766,2381.919921875,11.8100004196167
2017-03-03,,,117.51000213623047,123.06342315673828,88.84406280517578,205.84719848632812,92.29611206054688,2383.1201171875,10.960000038146973
2017-03-06,,,116.72000122070312,122.79100036621094,88.82794189453125,205.2341766357422,91.85536193847656,2375.31005859375,11.239999771118164
